,date,Title,Price,Links
840,2018-12-15,2012 Chevy Impala Runs Excellent New Brakes Priced to sell,2500,https://boston.craigslist.org/gbs/cto/d/exeter-2012-chevy-impala-runs-excellent/7038819112.html
841,2018-12-15,NH/MASS #1 Used Car Dealer  WE FINANCE Bad Credit - CALL/TEXT TODAY !!,0,https://boston.craigslist.org/nos/ctd/d/salem-nh-mass-1-used-car-dealer-we/7038818468.html
842,2018-12-15,2014 GMC Savana Cargo 3500 3dr Cargo Van w/1SD Diesel Trucks n Service,0,https://boston.craigslist.org/gbs/ctd/d/plaistow-2014-gmc-savana-cargo-dr-cargo/7038817603.html
843,2018-12-15,2011 Ford F-350 F350 F 350 Super Duty Diesel Trucks n Service,0,https://boston.craigslist.org/gbs/ctd/d/plaistow-2011-ford-350-f-super-duty/7038817677.html
844,2018-12-15,08 Chevy Silverado 4x4 LTZ Z71 Extended Cab Pickup Truck *118k Miles*,11900,https://boston.craigslist.org/sob/cto/d/mystic-08-chevy-silverado-4x4-ltz-z71/7038818149.html
845,2018-12-15,2007 Chevrolet 2500 Express Van Extended Length Low miles,9995,https://boston.craigslist.org/sob/ctd/d/kingston-2007-chevrolet-2500-express/7038816915.html
846,2018-12-15,2012 Chevrolet Express Cargo Van 2500 3/4 ton GREST MILES,12995,https://boston.craigslist.org/sob/ctd/d/kingston-2012-chevrolet-express-cargo/7038817122.html
847,2018-12-15,2015 Chevrolet Tahoe LTZ Every available option,28995,https://boston.craigslist.org/sob/ctd/d/kingston-2015-chevrolet-tahoe-ltz-every/7038817332.html
848,2018-12-15,2008 Chevrolet Silverado 2500 HD Z71 Extended Cab Short Bed LOW MILES,16995,https://boston.craigslist.org/sob/ctd/d/kingston-2008-chevrolet-silverado-2500/7038816276.html
849,2018-12-15,2007 Toyota 4 Runner Sport Excellent Condition Clean Frame,12495,https://boston.craigslist.org/sob/ctd/d/kingston-2007-toyota-4-runner-sport/7038816729.html
850,2018-12-15,2015 Ford F-350 F350 F 350 Super Duty Diesel Trucks n Service,39900,https://boston.craigslist.org/gbs/ctd/d/plaistow-2015-ford-350-f-super-duty/7038816752.html
851,2018-12-15,2011 Toyota Tacoma TRD Sport Great miles,18495,https://boston.craigslist.org/sob/ctd/d/kingston-2011-toyota-tacoma-trd-sport/7038815684.html
852,2018-12-15,2014 Dodge Durango 4X4 Limited 3rd Row,17500,https://boston.craigslist.org/sob/ctd/d/kingston-2014-dodge-durango-4x4-limited/7038815877.html
853,2018-12-15,"2013 Subaru Outback Limited ,Loaded great miles",11995,https://boston.craigslist.org/sob/ctd/d/kingston-2013-subaru-outback-limited/7038816074.html
854,2018-12-15,2008 GMC Savana Cargo Express 2500 3/4Ton excellent condition,9995,https://boston.craigslist.org/sob/ctd/d/kingston-2008-gmc-savana-cargo-express/7038814930.html
855,2018-12-15,2006 VOLVO S40 TURBO AUTOMATIC TRADE FOR SUBARU/JEEP/RANGER,1000,https://boston.craigslist.org/gbs/ctd/d/manchester-2006-volvo-s40-turbo/7038815142.html
856,2018-12-15,"2009 Volkswagen Jetta SEL ,Leather,Roof,Manual Transmission",4400,https://boston.craigslist.org/sob/ctd/d/kingston-2009-volkswagen-jetta-sel/7038815157.html
857,2018-12-15,2016 Chevrolet Chevy Silverado 1500 High Country Crew Cab 4WD - WE FINANCE ANYON,34990,https://boston.craigslist.org/gbs/ctd/d/milford-2016-chevrolet-chevy-silverado/7038815215.html
858,2018-12-15,2003 Honda Accord Sedan 4 cyl excellent condition,2995,https://boston.craigslist.org/sob/ctd/d/kingston-2003-honda-accord-sedan-4-cyl/7038815416.html
859,2018-12-15,2010 Ford Escape Limited 4x4 Excellent Condition HIGH MILES,2495,https://boston.craigslist.org/sob/ctd/d/kingston-2010-ford-escape-limited-4x4/7038814731.html
860,2018-12-15,2006 SUBARU IMPREZA  AUTOMATIC NICE IN AND OUT CLEAN TITLE,2000,https://boston.craigslist.org/gbs/ctd/d/manchester-2006-subaru-impreza/7038813881.html
861,2018-12-15,Disney Pixar Cars 5T Jog Suit,20,https://boston.craigslist.org/nwb/bab/d/chelmsford-disney-pixar-cars-5t-jog-suit/7038811033.html
862,2018-12-15,BMW X5 48i Cold. Pkg Exe. Condition Very Clean,8300,https://boston.craigslist.org/gbs/cto/d/medford-bmw-x5-48i-cold-pkg-exe/7038809477.html
863,2018-12-15,Isuzu NPR 16FT box truck 2012,16500,https://boston.craigslist.org/gbs/cto/d/somerville-isuzu-npr-16ft-box-truck-2012/7038808092.html
864,2018-12-15,2005 mercury mountaineer awd v6 runs great well maintained,2000,https://boston.craigslist.org/gbs/cto/d/medford-2005-mercury-mountaineer-awd-v6/7038807608.html
865,2018-12-15,2008 Chevrolet Tahoe LTZ. Mint,12999,https://boston.craigslist.org/gbs/cto/d/windham-2008-chevrolet-tahoe-ltz-mint/7038807026.html
866,2018-12-15,2016 Ford F-550 Super Duty 4X4 2dr Regular Cab 140.8 200.8 in. WB Diesel Trucks,49990,https://boston.craigslist.org/gbs/ctd/d/plaistow-2016-ford-550-super-duty-4x4/7038807227.html
867,2018-12-15,GMC 1 TON 4X4 AUTO EXTRA CAB WITH 9 FOOT PLOW INSPECTED NO RUST,5000,https://boston.craigslist.org/gbs/ctd/d/manchester-gmc-1-ton-4x4-auto-extra-cab/7038807460.html
868,2018-12-15,2013 Jeep Laredo X Sport Utility 4D PRICED TO SELL TODAY !! FINANCING,15663,https://boston.craigslist.org/sob/ctd/d/waltham-2013-jeep-laredo-sport-utility/7038805499.html
869,2018-12-15,2014 Mercedes-Benz E 350 4MATIC Sedan 4D PRICED TO SELL TODAY !! FINAN,19228,https://boston.craigslist.org/sob/ctd/d/waltham-2014-mercedes-benz-350-4matic/7038805520.html
870,2018-12-15,2017 Honda Touring Hatchback Sedan 4D PRICED TO SELL TODAY !! FINANCIN,33250,https://boston.craigslist.org/sob/ctd/d/waltham-2017-honda-touring-hatchback/7038805538.html
871,2018-12-15,2016 Hyundai SE Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILABLE $,11775,https://boston.craigslist.org/sob/ctd/d/waltham-2016-hyundai-se-sedan-4d-priced/7038805561.html
872,2018-12-15,2012 BMW 528i xDrive Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILA,11126,https://boston.craigslist.org/gbs/ctd/d/waltham-2012-bmw-528i-xdrive-sedan-4d/7038804959.html
873,2018-12-15,2013 Jeep Laredo X Sport Utility 4D PRICED TO SELL TODAY !! FINANCING,15663,https://boston.craigslist.org/bmw/ctd/d/waltham-2013-jeep-laredo-sport-utility/7038804987.html
874,2018-12-15,2014 Mercedes-Benz E 350 4MATIC Sedan 4D PRICED TO SELL TODAY !! FINAN,19228,https://boston.craigslist.org/bmw/ctd/d/waltham-2014-mercedes-benz-350-4matic/7038805011.html
875,2018-12-15,2017 Honda Touring Hatchback Sedan 4D PRICED TO SELL TODAY !! FINANCIN,33250,https://boston.craigslist.org/bmw/ctd/d/waltham-2017-honda-touring-hatchback/7038805036.html
876,2018-12-15,2016 Hyundai SE Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILABLE $,11775,https://boston.craigslist.org/bmw/ctd/d/waltham-2016-hyundai-se-sedan-4d-priced/7038805060.html
877,2018-12-15,2012 Mercedes-Benz E 350 Sedan 4D PRICED TO SELL TODAY !! FINANCING AV,15998,https://boston.craigslist.org/bmw/ctd/d/waltham-2012-mercedes-benz-350-sedan-4d/7038805087.html
878,2018-12-15,2013 Audi 3.0T S Line Prestige Sport Utility 4D PRICED TO SELL TODAY !,18998,https://boston.craigslist.org/bmw/ctd/d/waltham-2013-audi-30t-line-prestige/7038805104.html
879,2018-12-15,2012 BMW 528i xDrive Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILA,11126,https://boston.craigslist.org/bmw/ctd/d/waltham-2012-bmw-528i-xdrive-sedan-4d/7038805140.html
880,2018-12-15,2013 Jeep Laredo X Sport Utility 4D PRICED TO SELL TODAY !! FINANCING,15663,https://boston.craigslist.org/nos/ctd/d/waltham-2013-jeep-laredo-sport-utility/7038805168.html
881,2018-12-15,2014 Mercedes-Benz E 350 4MATIC Sedan 4D PRICED TO SELL TODAY !! FINAN,19228,https://boston.craigslist.org/nos/ctd/d/waltham-2014-mercedes-benz-350-4matic/7038805206.html
882,2018-12-15,2017 Honda Touring Hatchback Sedan 4D PRICED TO SELL TODAY !! FINANCIN,33250,https://boston.craigslist.org/nos/ctd/d/waltham-2017-honda-touring-hatchback/7038805240.html
883,2018-12-15,2016 Hyundai SE Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILABLE $,11775,https://boston.craigslist.org/nos/ctd/d/waltham-2016-hyundai-se-sedan-4d-priced/7038805261.html
884,2018-12-15,2012 Mercedes-Benz E 350 Sedan 4D PRICED TO SELL TODAY !! FINANCING AV,15998,https://boston.craigslist.org/nos/ctd/d/waltham-2012-mercedes-benz-350-sedan-4d/7038805293.html
885,2018-12-15,2013 Audi 3.0T S Line Prestige Sport Utility 4D PRICED TO SELL TODAY !,18998,https://boston.craigslist.org/nos/ctd/d/waltham-2013-audi-30t-line-prestige/7038805327.html
886,2018-12-15,2012 BMW 528i xDrive Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILA,11126,https://boston.craigslist.org/nos/ctd/d/waltham-2012-bmw-528i-xdrive-sedan-4d/7038805345.html
887,2018-12-15,2013 Jeep Laredo X Sport Utility 4D PRICED TO SELL TODAY !! FINANCING,15663,https://boston.craigslist.org/nwb/ctd/d/waltham-2013-jeep-laredo-sport-utility/7038805368.html
888,2018-12-15,2014 Mercedes-Benz E 350 4MATIC Sedan 4D PRICED TO SELL TODAY !! FINAN,19228,https://boston.craigslist.org/nwb/ctd/d/waltham-2014-mercedes-benz-350-4matic/7038805388.html
889,2018-12-15,2017 Honda Touring Hatchback Sedan 4D PRICED TO SELL TODAY !! FINANCIN,33250,https://boston.craigslist.org/nwb/ctd/d/waltham-2017-honda-touring-hatchback/7038805400.html
890,2018-12-15,2016 Hyundai SE Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILABLE $,11775,https://boston.craigslist.org/nwb/ctd/d/waltham-2016-hyundai-se-sedan-4d-priced/7038805421.html
891,2018-12-15,2012 Mercedes-Benz E 350 Sedan 4D PRICED TO SELL TODAY !! FINANCING AV,15998,https://boston.craigslist.org/nwb/ctd/d/waltham-2012-mercedes-benz-350-sedan-4d/7038805430.html
892,2018-12-15,2013 Audi 3.0T S Line Prestige Sport Utility 4D PRICED TO SELL TODAY !,18998,https://boston.craigslist.org/nwb/ctd/d/waltham-2013-audi-30t-line-prestige/7038805454.html
893,2018-12-15,2012 BMW 528i xDrive Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILA,11126,https://boston.craigslist.org/nwb/ctd/d/waltham-2012-bmw-528i-xdrive-sedan-4d/7038805474.html
894,2018-12-15,2013 Jeep Laredo X Sport Utility 4D PRICED TO SELL TODAY !! FINANCING,15663,https://boston.craigslist.org/gbs/ctd/d/waltham-2013-jeep-laredo-sport-utility/7038804794.html
895,2018-12-15,2014 Mercedes-Benz E 350 4MATIC Sedan 4D PRICED TO SELL TODAY !! FINAN,19228,https://boston.craigslist.org/gbs/ctd/d/waltham-2014-mercedes-benz-350-4matic/7038804810.html
896,2018-12-15,2017 Honda Touring Hatchback Sedan 4D PRICED TO SELL TODAY !! FINANCIN,33250,https://boston.craigslist.org/gbs/ctd/d/waltham-2017-honda-touring-hatchback/7038804839.html
897,2018-12-15,2016 Hyundai SE Sedan 4D PRICED TO SELL TODAY !! FINANCING AVAILABLE $,11775,https://boston.craigslist.org/gbs/ctd/d/waltham-2016-hyundai-se-sedan-4d-priced/7038804864.html
898,2018-12-15,2012 Mercedes-Benz E 350 Sedan 4D PRICED TO SELL TODAY !! FINANCING AV,15998,https://boston.craigslist.org/gbs/ctd/d/waltham-2012-mercedes-benz-350-sedan-4d/7038804891.html
899,2018-12-15,2013 Audi 3.0T S Line Prestige Sport Utility 4D PRICED TO SELL TODAY !,18998,https://boston.craigslist.org/gbs/ctd/d/waltham-2013-audi-30t-line-prestige/7038804917.html
900,2018-12-15,!!!***2011 FORD F150 SUPERCAB LARIAT 4X4 PICKUP***!!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2011-ford-f150-supercab-lariat/7038803593.html
901,2018-12-15,SCHUCO CARS and CAR KIT,30,https://boston.craigslist.org/nos/clt/d/marblehead-schuco-cars-and-car-kit/7038799346.html
902,2018-12-15,2007 Subaru Impreza 2.5 i AWD 4dr Sedan (2.5L F4 5M) - EASY FINANCING!,6998,https://boston.craigslist.org/bmw/ctd/d/waltham-2007-subaru-impreza-25-awd-4dr/7038802532.html
903,2018-12-15,!!*2015 CHEVY EXPRESS 3500 CARGO VAN *!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2015-chevy-express-3500-cargo/7038800753.html
904,2018-12-15,!!!***2011 CHEVY SILVERADO SLE HD 2500 EXTRACAB 4X4 PICKUP***!!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2011-chevy-silverado-sle-hd-2500/7038800782.html
905,2018-12-15,!!**2010 FORD RANGER SUPERCAB 4X4 4 DOOR PICKUP**!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2010-ford-ranger-supercab-4x4-4/7038800797.html
906,2018-12-15,!!!***2012 GMC TERRAIN SLT 4X4 SUV***!!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2012-gmc-terrain-slt-4x4-suv/7038800804.html
907,2018-12-15,!!*2008 FORD F350 XLT CREWCAB 4X4  PICKUP*!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2008-ford-f350-xlt-crewcab-4x4/7038800812.html
908,2018-12-15,WE DONT CARE  ABOUT YOUR CREDIT*GUARANTEED EZ LOANS*Low Down Payments*,500,https://boston.craigslist.org/nos/ctd/d/rowley-we-dont-care-about-your/7038800978.html
909,2018-12-15,!!!***2013 DODGE RAM QUADCAB 4X4 PICKUP***!!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2013-dodge-ram-quadcab-4x4-pickup/7038800576.html
910,2018-12-15,!!*2011 FORD F350 XLT CREWCAB 4X4 DIESEL PICKUP*!!,1299,https://boston.craigslist.org/nos/ctd/d/rowley-2011-ford-f350-xlt-crewcab-4x4/7038800592.html
911,2018-12-15,!!*2011 FORD F350  LARIAT CREWCAB 4X4 DIESEL PICKUP*!!,1299,https://boston.craigslist.org/nos/ctd/d/rowley-2011-ford-f350-lariat-crewcab/7038800608.html
912,2018-12-15,!!**2013 FORD F150 LARIAT CREWCAB 4X4  PICKUP**!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2013-ford-f150-lariat-crewcab/7038800638.html
913,2018-12-15,!!!***2011 CHEVY SILVERADO LTZ HD 2500 CREWCAB 4X4 PICKUP***!!!,1299,https://boston.craigslist.org/nos/ctd/d/rowley-2011-chevy-silverado-ltz-hd-2500/7038800653.html
914,2018-12-15,!!!*** 2012 GMC SIERRA SLT 1500 CREWCAB 4X4 PICKUP***!!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-gmc-sierra-slt-1500-crewcab-4x4/7038800656.html
915,2018-12-15,!!!***2014 RAM PROMASTER 1500 CARGO VAN***!!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2014-ram-promaster-1500-cargo-van/7038800670.html
916,2018-12-15,2017 Honda Accord LX,15995,https://boston.craigslist.org/nwb/cto/d/woburn-2017-honda-accord-lx/7038800678.html
917,2018-12-15,!!!***2010 FORD F150 SUPERCAB LARIAT 4X4 PICKUP***!!!,999,https://boston.craigslist.org/nos/ctd/d/rowley-2010-ford-f150-supercab-lariat/7038800682.html
918,2018-12-15,2009 Nissan Murano SL AWD 4dr SUV - EASY FINANCING!,8998,https://boston.craigslist.org/bmw/ctd/d/waltham-2009-nissan-murano-sl-awd-4dr/7038800068.html
919,2018-12-15,2016 Jeep Grand Cherokee Diesel Trucks n Service,26990,https://boston.craigslist.org/gbs/ctd/d/plaistow-2016-jeep-grand-cherokee/7038799362.html
920,2018-12-15,2013 Dodge Avenger SXT 4dr Sedan - EASY FINANCING!,8998,https://boston.craigslist.org/bmw/ctd/d/waltham-2013-dodge-avenger-sxt-4dr/7038797676.html
921,2018-12-15,2013 Hyundai Sonata Limited 4dr Sedan - EASY FINANCING!,10998,https://boston.craigslist.org/bmw/ctd/d/waltham-2013-hyundai-sonata-limited-4dr/7038795457.html
922,2018-12-15,2006 international box truck 4300,13000,https://boston.craigslist.org/gbs/cto/d/woburn-2006-international-box-truck-4300/7038793601.html
923,2018-12-15,2013 Honda Civic EX 4dr Sedan - EASY FINANCING!,11998,https://boston.craigslist.org/bmw/ctd/d/waltham-2013-honda-civic-ex-4dr-sedan/7038793509.html
924,2018-12-15,2006 Ford F-550 Super Duty Flat Bed Diesel Diesel Trucks n Service,17990,https://boston.craigslist.org/gbs/ctd/d/plaistow-2006-ford-550-super-duty-flat/7038793141.html
925,2018-12-15,Honda Accord coupe,6500,https://boston.craigslist.org/nwb/cto/d/billerica-honda-accord-coupe/7038792510.html
926,2018-12-15,NASCAR collectible cars lot,60,https://boston.craigslist.org/sob/clt/d/hanson-nascar-collectible-cars-lot/7036098771.html
927,2018-12-15,(6) 1999-2001 Readers Digest cars,50,https://boston.craigslist.org/sob/clt/d/hanson-readers-digest-cars/7036093938.html
928,2018-12-15,Vintage 1950’s Packard Motor Cars metal thermometer,120,https://boston.craigslist.org/sob/clt/d/hanson-vintage-1950s-packard-motor-cars/7029001511.html
929,2018-12-15,2010 Honda CRV EX AWD,6900,https://boston.craigslist.org/nos/cto/d/methuen-2010-honda-crv-ex-awd/7038783933.html
930,2018-12-15,2008 Honda CRV AWD 224k Miles,4300,https://boston.craigslist.org/nos/cto/d/methuen-2008-honda-crv-awd-224k-miles/7038783997.html
931,2018-12-15,2009 Honda Fit Sport Hatchback 107k miles Auto,4900,https://boston.craigslist.org/nos/cto/d/methuen-2009-honda-fit-sport-hatchback/7038783880.html
932,2018-12-15,2006 VOLVO XC90 AWD,1299,https://boston.craigslist.org/gbs/ctd/d/canton-2006-volvo-xc90-awd/7038781476.html
933,2018-12-15,2017 G63 AMG Sale in Boston!!!,105000,https://boston.craigslist.org/gbs/cto/d/allston-2017-g63-amg-sale-in-boston/7038768049.html
934,2018-12-15,scion tc 2006,2700,https://boston.craigslist.org/gbs/cto/d/woburn-scion-tc-2006/7038762062.html
935,2018-12-15,2017 HONDA ACCORD LX SEDAN ONE OWNER 57k MI CAMERA MAROON ↑ GREAT DEAL,12900,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-lx-sedan/7038755078.html
936,2018-12-15,2017 HONDA ACCORD LX SEDAN ONE OWNER 18k LOW MILES BLACK ↑ GREAT DEAL,14900,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-lx-sedan/7038754784.html
937,2018-12-15,2017 HONDA ACCORD LX SEDAN ONE OWNER 29k MI CAMERA SILVER ↑ GREAT DEAL,14300,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-lx-sedan/7038754896.html
938,2018-12-15,2017 HONDA CIVIC LX SEDAN ONE OWNER 35k MILES CAMERA GRAY ↑ GRET DEAL,13200,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-civic-lx-sedan/7038754991.html
939,2018-12-15,2017 HONDA ACCORD SPORT ONE OWNER 35k MILES BLACK CAMERA ↑ GREAT DEAL,15600,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-sport-one/7038754479.html
940,2018-12-15,2017 HONDA ACCORD EX ROOF ONE OWNER 47k M 2 CAMERAS BEIGE ↑ GREAT DEAL,14800,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-ex-roof/7038754592.html
941,2018-12-15,2017 HONDA ACCORD SPORT ONE OWNER SPOILER WHITE 42K MILES ↑ GREAT DEAL,15300,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-sport-one/7038754690.html
942,2018-12-15,2016 HONDA CIVIC LX SEDAN ONE OWNER 38k MILE CAMERA BLACK ↑ GREAT DEAL,12500,https://boston.craigslist.org/gbs/ctd/d/west-newton-2016-honda-civic-lx-sedan/7038754179.html
943,2018-12-15,2017 HONDA ACCORD EX-L V6 NAVIGATION SENSING ROOF 26k EXL ↑ GREAT DEAL,19500,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-ex-v6/7038754292.html
944,2018-12-15,2017 HONDA ACCORD SPORT SENSING ONE OWNER 58k MILES WHITE ↑ GREAT DEAL,14400,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-sport/7038754380.html
945,2018-12-15,"Pro Performance Raceway HO Racing Set by Life-Like, 2 Cars, Track, Box",40,https://boston.craigslist.org/gbs/tag/d/arlington-pro-performance-raceway-ho/7025382397.html
946,2018-12-15,2009 HONDA CIVIC EX  SEDAN SUNROOF ONE OWNER 78k MI BLACK ↑ GREAT DEAL,7900,https://boston.craigslist.org/gbs/ctd/d/west-newton-2009-honda-civic-ex-sedan/7038753754.html
947,2018-12-15,2018 HONDA ACCORD LX SENSING SEDAN ONE OWNER 4k MIL BLACK ↑ GREAT DEAL,17900,https://boston.craigslist.org/gbs/ctd/d/west-newton-2018-honda-accord-lx/7038753832.html
948,2018-12-15,2016 HONDA CIVIC LX SEDAN ONE OWNER 51k MILE CAMERA BLACK ↑ GREAT DEAL,11900,https://boston.craigslist.org/gbs/ctd/d/west-newton-2016-honda-civic-lx-sedan/7038753967.html
949,2018-12-15,2016 HONDA CIVIC LX SEDAN ONE OWNER 38k MILES CAMERA GRAY ↑ GREAT DEAL,12500,https://boston.craigslist.org/gbs/ctd/d/west-newton-2016-honda-civic-lx-sedan/7038754066.html
950,2018-12-15,2016 TOYOTA CAMRY SE SPECIAL SPORT EDITION ONE OWNER 28k ↑ GREAT DEAL,14800,https://boston.craigslist.org/gbs/ctd/d/west-newton-2016-toyota-camry-se/7038753468.html
951,2018-12-15,2017 HONDA ACCORD LX SEDAN ONE OWNER 34k MI CAMERA SILVER ↑ GREAT DEAL,13900,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-lx-sedan/7038753563.html
952,2018-12-15,2006 CHEVY CHEVROLET IMPALA LS V6 LOW 77k MILES ONE OWNER ↑ GREAT DEAL,4900,https://boston.craigslist.org/gbs/ctd/d/west-newton-2006-chevy-chevrolet-impala/7038753656.html
953,2018-12-15,2009 Nissan Altima Super clean,3990,https://boston.craigslist.org/nwb/cto/d/burlington-2009-nissan-altima-super/7038752997.html
954,2018-12-15,1993 land rover defender 110,47000,https://boston.craigslist.org/nos/cto/d/lynnfield-1993-land-rover-defender-110/7038751956.html
955,2018-12-15,2017 HONDA ACCORD LX SEDAN ONE OWNER LOW 42k MILES CAMERA ↑ GREAT DEAL,13500,https://boston.craigslist.org/gbs/ctd/d/west-newton-2017-honda-accord-lx-sedan/7038749894.html
956,2018-12-15,Dodge Caliber 2008,1750,https://boston.craigslist.org/gbs/cto/d/hyde-park-dodge-caliber-2008/7038747456.html
957,2018-12-14,1997 Nissan 200SX SE,1600,https://boston.craigslist.org/nos/cto/d/swampscott-1997-nissan-200sx-se/7038745367.html
958,2018-12-14,2008 AUDI A6 3.2L Quattro S-Line,7499,https://boston.craigslist.org/sob/cto/d/randolph-2008-audi-a6-32l-quattro-line/7038744116.html
959,2018-12-14,1998  chevy express cutvan single wheel in back runs well $3200 b o $3,3,https://boston.craigslist.org/gbs/cto/d/everett-1998-chevy-express-cutvan/7038743215.html
960,2018-12-14,2005 Subaru Outback Limited Legacy (White and Gray),1450,https://boston.craigslist.org/nos/cto/d/needham-2005-subaru-outback-limited/7038739801.html
961,2018-12-14,"2016 Mercedes-Benz C300 4MATIC - AMG Sport, Burmester, LED, keyless",19497,https://boston.craigslist.org/nos/ctd/d/middleton-2016-mercedes-benz-c300/7038740002.html
962,2018-12-14,2006 FORD F550 SUPER DUTY V8,25,https://boston.craigslist.org/gbs/cto/d/brockton-2006-ford-f550-super-duty-v8/7038738049.html
963,2018-12-14,>>>> 07 Jeep Grand Cherokee Laredo ... 127 K ... nice Jeep ...,3500,https://boston.craigslist.org/gbs/ctd/d/nashua-07-jeep-grand-cherokee-laredo/7038734886.html
964,2018-12-14,⭐️ 2017 Honda Accord Sport SE by Owner ⭐️,17600,https://boston.craigslist.org/nos/cto/d/newton-honda-accord-sport-se-by-owner/7038731112.html
965,2018-12-14,⭐️ 2017 Honda Accord Sport SE by Owner ⭐️,17600,https://boston.craigslist.org/sob/cto/d/norwood-honda-accord-sport-se-by-owner/7038729647.html
966,2018-12-14,⭐️ 2017 Honda Accord Sport SE by Owner ⭐️,17600,https://boston.craigslist.org/bmw/cto/d/newton-honda-accord-sport-se-by-owner/7038727443.html
967,2018-12-14,⭐️ 2017 Honda Accord Sport SE by Owner ⭐️,17600,https://boston.craigslist.org/nwb/cto/d/newton-honda-accord-sport-se-by-owner/7038724098.html
968,2018-12-14,Ford F-150,3500,https://boston.craigslist.org/bmw/cto/d/milford-ford-150/7038720276.html
969,2018-12-14,⭐️ 2017 Honda Accord Sport SE by Owner ⭐️,17600,https://boston.craigslist.org/gbs/cto/d/newton-honda-accord-sport-se-by-owner/7038720090.html
970,2018-12-14,2006 Kia Spectra EX,1200,https://boston.craigslist.org/gbs/cto/d/quincy-2006-kia-spectra-ex/7038716448.html
971,2018-12-14,Hot Wheels AI Intelligent Race Car System Starter Kit 2 Smart Cars,40,https://boston.craigslist.org/nos/tag/d/winchester-hot-wheels-ai-intelligent/7023407259.html
972,2018-12-14,FORD ESCAPE 2012,5500,https://boston.craigslist.org/nwb/cto/d/lawrence-ford-escape-2012/7038709919.html
973,2018-12-14,2006 Honda Civic EX ***Great on gas,2400,https://boston.craigslist.org/gbs/cto/d/winchester-2006-honda-civic-ex-great-on/7038705653.html
974,2018-12-14,2007 Ford Fusion SEL AWD***ONE OWNER,1900,https://boston.craigslist.org/gbs/cto/d/winchester-2007-ford-fusion-sel-awdone/7038704764.html
975,2018-12-14,2008 Toyota Rav 4 Sport***Great shape,4995,https://boston.craigslist.org/gbs/cto/d/winchester-2008-toyota-rav-4-sportgreat/7038703579.html
976,2018-12-14,2010 Mazda 3 Sport ***Great shape,2900,https://boston.craigslist.org/gbs/cto/d/winchester-2010-mazda-3-sport-great/7038702164.html
977,2018-12-14,2008 Honda Odyssey EXL**one owner,2995,https://boston.craigslist.org/gbs/cto/d/winchester-2008-honda-odyssey-exlone/7038700904.html
978,2018-12-14,Excellent Condition 2017 Audi A3 2.0T Premium Plus,22500,https://boston.craigslist.org/gbs/cto/d/newton-upper-falls-excellent-condition/7038700121.html
979,2018-12-14,"1985 M1008 CUCV ,NO ROT ,Only ONE rust spot ! ,99.99% rust free",12000,https://boston.craigslist.org/sob/cto/d/buzzards-bay-1985-m1008-cucv-no-rot/7038695397.html
980,2018-12-14,1985 Volkswagen Vanagon,13000,https://boston.craigslist.org/nos/cto/d/salem-1985-volkswagen-vanagon/7038685338.html
981,2018-12-14,2016 S550 fully loaded,43999,https://boston.craigslist.org/gbs/cto/d/brookline-village-2016-s550-fully-loaded/7038683110.html
982,2018-12-14,2012 Jeep Liberty Jet,8999,https://boston.craigslist.org/nwb/cto/d/south-dennis-2012-jeep-liberty-jet/7038682818.html
983,2018-12-14,2007 Ford Expedition,4800,https://boston.craigslist.org/gbs/cto/d/chelmsford-2007-ford-expedition/7038678084.html
984,2018-12-14,2013 Ram 1500,18500,https://boston.craigslist.org/gbs/cto/d/lynn-2013-ram-1500/7038674892.html
985,2018-12-14,Toy cars - Cars,20,https://boston.craigslist.org/bmw/tag/d/lexington-toy-cars-cars/7031345423.html
